St Helens,,Australia,HLS,YSTH,
Pretoria Central,Pretoria,South Africa,HPR,,
Hazyview,Hazyview,South Africa,HZV,,
Baita International,Hohhot,China,HET,ZBHH,
Dongshan,Hailar,China,HLD,ZBLA,
Ulanhot,Ulanhot,China,HLH,ZBUL,
Hengyang,Hengyang,China,HNY,ZGHY,
Airport,City,Country,IATA,ICAO,FAA
Haikou Meilan International,Haikou,China,HAK,ZJHK,
Hanzhong,Hanzhong,China,HZG,ZLHZ,
Khovd,Khovd,Mongolia,HVD,ZMKD,
Hangzhou Xiaoshan International,Hangzhou,China,HGH,ZSHC,
Huangyan Luqiao,Huangyan,China,HYN,ZSLQ,
Hefei Luogang International,Hefei,China,HFE,ZSOF,
Zhoushan,Zhoushan,China,HSN,ZSZS,
Hami,Hami,China,HMI,ZWHM,
Hotan,Hotan,China,HTN,ZWTN,
Taiping,Harbin,China,HRB,ZYHB,
Heihe,Heihe,China,HEK,ZYHE,
Herendeen Bay,Herendeen Bay,United States,HED,,AK33
Shaoguan Guitou,Shaoguan,China,HSC,,
Tahneta Pass,Tahneta Pass Lodge,United States,HNE,PAHE,
Khujirt,Khujirt,Mongolia,HJT,ZMHU,
Airport,City,Country,IATA,ICAO,FAA
Holloman AFB,Alamogordo,United States,HMN,,
Babelegi Heliport,Babelegi,South Africa,HBL,,
Hillenbrand,Batesville,United States,HLB,,
Baytown Airport,Baytown,United States,HPY,,
Howard County,Big Spring,United States,HCA,,
Chaurjhari,Chaurjhari,Nepal,HRJ,,
Cheraw,Cheraw,United States,HCW,,
Lawrence County Airpark,Chesapeake/Huntington Wva,United States,HTW,,
East Hampton,East Hampton,United States,HTO,,
Howard Afb,Fort Kobbe,Panama,HOW,,
Habi,Habi,Papua New Guinea,HBD,,
Halali,Halali,Namibia,HAL,,
Half Moon,Half Moon,United States,HAF,,
Marion County,Hamilton,United States,HAB,,
Butler County Regional- Hogan Field,"Hamilton, OH",United States,HAO,,
Airport,City,Country,IATA,ICAO,FAA
Intermediate,Hanksville,United States,HVE,,
Hanna,Hanna,Canada,HNX,,
Harbour Island,Harbour Island,Bahamas,HBI,,
Raleigh,Harrisburg,United States,HSB,,
Brainard,Hartford,United States,HFD,,
Hastings,Hastings,United States,HSI,,
Hatfield,Hatfield,United Kingdom,HTF,,
The Hattiesburg-Bobby L. Chain Mun.,Hattiesburg,United States,HBG,,
Hatzfeldthaven,Hatzfeldthaven,Papua New Guinea,HAZ,,
Havasupai,Havasupai,United States,HAE,,
Hawthorne,Hawthorne,United States,HHR,,
Haycock,Haycock,United States,HAY,,
Hayward Executive,"Hayward, CA",United States,HWD,,
Hazleton,Hazleton,United States,HZL,,
Healy Lake,Healy Lake,United States,HKB,,
Airport,City,Country,IATA,ICAO,FAA
Heidelberg Army,Heidelberg,Germany,HDB,,
Heiweni,Heiweni,Papua New Guinea,HNI,,
Thompson-Robbins,Helena,United States,HEE,,
Ryan Field,Hemet,United States,HMT,,
Henbury,Henbury,Australia,HRY,,
Hendon,Hendon,United Kingdom,HEN,,
Heliport,Heron Island,Australia,HRN,,
Herrera,Herrera,Colombia,HRR,,
Hidden Falls,Hidden Falls,United States,HDA,,
Hienghene,Hienghene,New Caledonia,HNG,,
Hill City,Hill City,United States,HLC,,
Portland-Hillsboro,"Hillsboro, OR",United States,HIO,,
Hillside,Hillside,Australia,HLL,,
Hilton Head,Hilton Head Island,United States,HHH,,
Hinchinbrook Island,Hinchinbrook Island,Australia,HNK,,
Airport,City,Country,IATA,ICAO,FAA
Hiva Oa,Hiva Oa,French Polynesia,HIX,,
Haivaro,Haivaro,Papua New Guinea,HIT,,
Hobart,"Hobart, OK",United States,HBR,,
Hobart Bay,Hobart Bay,United States,HBH,,
Industrial Airpark,Hobbs,United States,HBB,,
Lea County Regional,Hobbs,United States,HOB,,
Mackall AAF,Hoffman,United States,HFF,,
Hog River,Hogatza,United States,HGZ,,
Brewster Field,Holdrege,United States,HDE,,
Holikachu,Holikachu,United States,HOL,,
Park Township,Holland,United States,HLM,,
Hollister Municipal,Hollister,United States,HLI,,
North Perry,Hollywood,United States,HWO,,
Homestead AFB,"Homestead, FL",United States,HST,,
Honinabi,Honinabi,Papua New Guinea,HNN,,
Airport,City,Country,IATA,ICAO,FAA
Hickam AFB,Honolulu,United States,HIK,,
Hook Island,Hook Island,Australia,HIH,,
Hope Vale,Hope Vale,Australia,HPE,,
Campbell AAF,Hopkinsville,United States,HOP,,
Bowerman,"Hoquiam, Wa",United States,HQM,,
Horizontina,Horizontina,Brazil,HRZ,,
Ingalls Field,Hot Springs,United States,HSP,,
Houeisay,Houeisay,Laos,HOE,,
Roscommon County,"Houghton, MI",United States,HTL,,
Terrebonne,Houma,United States,HUM,,
Hoy Island,Hoy Island,United Kingdom,HOY,,
Hsinchu,Hsinchu,Taiwan,HSZ,,
Huanghua International,Changsha,China,HHA,,
Columbia County,Hudson,United States,HCC,,
Stan Stamper Municipal,Hugo,United States,HUJ,,
Airport,City,Country,IATA,ICAO,FAA
Humboldt,Humboldt,United States,HUD,,
Huslia,Huslia,United States,HSL,,
Hutchinson,Hutchinson,United States,HUT,,
Hawkins Field,Jackson,United States,HKS,,
Randburg Heliport,Johannesburg,South Africa,HCS,,
Hunter AAF,Jolon,United States,HGT,,
Princeville,Kauai Island,United States,HPV,,
Fort Hood AAF,Killeen,United States,HLR,,
Komako,Komako,Papua New Guinea,HOC,,
Henderson Executive,"Las Vegas, NV",United States,HSH,,
Long Island,Long Island,Australia,HAP,,
Hatbox Field,Muskogee,United States,HAX,,
Hardy-Anders,Natchez,United States,HEZ,,
Hill Afb,Ogden,United States,HIF,,
Flamingo,Phu-bon,Vietnam,HBN,,
Airport,City,Country,IATA,ICAO,FAA
Iscor Heliport,Pretoria,South Africa,HIC,,
Nhon Co,Quanduc,Vietnam,HOO,,
Shoal Cove,Shoal Cove,United States,HCB,,
Terre-de-Bas,Terre-de-Bas,Guadeloupe,HTB,,
Dr Haines,Three Rivers,United States,HAI,,
Wheeling Ohio Co,"Wheeling, WV",United States,HLG,,
Mount Washington Regional,"Whitefield, NH",United States,HIE,,
Zhairem,Zhairem,Kazakhstan,HRC,,
Ingjaldssan_ur,Onundarfjör_ur,Iceland,HLO,BIID,
Fort Mackay / Horizon,Fort Mackay,Canada,HZP,CYNR,
Hassi R'Mel,,Algeria,HRM,DAFH,
Barysiai,Barysiai,Lithuania,HLJ,EYSB,
Sohag International,Sohag,Egypt,HMB,HEMK,
"Paloich,",Higleig,South Sudan,HGI,,
Lianshui,Huai'an,China,HIA,ZSSH,
Airport,City,Country,IATA,ICAO,FAA
Heglig,Heglig Oilfield,Sudan,HEG,HSHG,
Holbrook Municipal,Holbrook,United States,HBK,,KP14
Mafé - Gibraleón,Gibraleón,Spain,HEV,LEMF,
Hatay,Hatay,Turkey,HTY,LTDA,
Lifuka Island,Lifuka,Tonga,HPA,NFTL,
Havadarya,Havadarya,Iran,HDR,OIKP,
Khanty Mansiysk,Khanty-Mansiysk,Russia,HMA,USHH,
Mattala Rajapaksa International,,Sri Lanka,HRI,VCRI,
Handan,Handan,China,HDG,ZBHD,
Zhijiang,Huaihua,China,HJJ,ZGCJ,
Bulgan Sum,,Mongolia,HBU,ZMBS,
Liping,Liping,China,HZH,ZUNP,
Ngorangora,Kirakira,Solomon Islands,IRA,AGGK,
Nauru International,Yaren District,Nauru,INU,ANYN,
Ísafjör_ur,Ísafjör_ur,Iceland,IFJ,BIIS,
Independence,Independence,Belize,INB,,
Ilford,Ilford,Canada,ILF,CZBD,
In Guezzam,In Guezzam,Algeria,INF,DATG,
In Salah,In Salah,Algeria,INZ,DAUI,
In Aménas,Aménas,Algeria,IAM,DAUZ,
Ibadan,Ibadan,Nigeria,IBA,DNIB,
Ilorin International,Ilorin,Nigeria,ILR,DNIL,
Ivalo,Ivalo,Finland,IVL,EFIV,
Isle of Man,Castletown,Isle of Man,IOM,EGNS,
Inverness,Inverness,United Kingdom,INV,EGPE,
Islay,Port Ellen,United Kingdom,ILY,EGPI,
Airport,City,Country,IATA,ICAO,FAA
Inishmore Aerodrome,Inis Mór,Ireland,IOR,EIIM,
Inisheer Aerodrome,Inis Oírr,Ireland,INQ,EIIR,
Inishmaan Aerodrome,Inis Meáin,Ireland,IIA,EIMN,
Zielona Góra-Babimost,Babimost,Poland,IEG,EPZG,
Idre,Idre,Sweden,IDB,ESUE,
Impfondo,Impfondo,Congo (Brazzaville),ION,FCOI,
Birao,Birao,Central African Republic,IRO,FEFI,
Zemio,Zemio,Central African Republic,IMO,FEFZ,
Atsinanana,Ilaka,Madagascar,ILK,FMMQ,
Ambanja,Ambanja,Madagascar,IVA,FMNJ,
Ihosy,Ihosy,Madagascar,IHO,FMSI,
Inhambane,Inhambabe,Mozambique,INH,FQIN,
Inongo,Inongo,Congo (Kinshasa),INO,FZBA,
Idiofa,Idiofa,Congo (Kinshasa),IDF,FZCB,
Ikela,Ikela,Congo (Kinshasa),IKL,FZGV,
Airport,City,Country,IATA,ICAO,FAA
Matari,,Congo (Kinshasa),IRP,FZJH,
Kilaguni,Kilaguni,Kenya,ILU,HKKL,
Iringa,Nduli,Tanzania,IRI,HTIR,
Ilu,Ilu-Papua Island,Indonesia,IUL,,
Itokama,Itokama,Papua New Guinea,ITK,,
Mc Connell Air Force Base,Wichita,United States,IAB,KIAB,
Washington Dulles International,Washington,United States,IAD,KIAD,
Niagara Falls International,Niagara Falls,United States,IAG,KIAG,
George Bush Intercontinental Houston,Houston,United States,IAH,KIAH,
Wichita Mid Continent,Wichita,United States,ICT,KICT,
Idaho Falls Regional,Idaho Falls,United States,IDA,KIDA,
Laughlin Bullhead International,Bullhead City,United States,IFP,KIFP,
Kingman,Kingman,United States,IGM,KIGM,
New Castle,Wilmington,United States,ILG,KILG,
Wilmington International,Wilmington,United States,ILM,KILM,
Airport,City,Country,IATA,ICAO,FAA
Ford,Iron Mountain / Kingsford,United States,IMT,KIMT,
Indianapolis International,Indianapolis,United States,IND,KIND,
Falls International,International Falls,United States,INL,KINL,
Smith Reynolds,Winston Salem,United States,INT,KINT,
Imperial County,Imperial,United States,IPL,KIPL,
Williamsport Regional,Williamsport,United States,IPT,KIPT,
Kirksville Regional,Kirksville,United States,IRK,KIRK,
Sloulin Field International,Williston,United States,ISN,KISN,
Long Island Mac Arthur,Islip,United States,ISP,KISP,
Ithaca Tompkins Regional,Ithaca,United States,ITH,KITH,
Inyokern,Inyokern,United States,IYK,KIYK,
Ibiza,Ibiza,Spain,IBZ,LEIB,
Ioannina,Ioannina,Greece,IOA,LGIO,
Innsbruck,Innsbruck,Austria,INN,LOWI,
Ia_i,Ia_i,Romania,IAS,LRIA,
Airport,City,Country,IATA,ICAO,FAA
Atatürk International,Istanbul,Turkey,IST,LTBA,
Çi_li,,Turkey,IGL,LTBL,
Süleyman Demirel International,Isparta,Turkey,ISE,LTFC,
Berane,Berane,Montenegro,IVG,LYBR,
Nis,Nis,Serbia,INI,LYNI,
_ilina,_ilina,Slovakia,ILZ,LZZI,
Isla Mujeres,,Mexico,ISJ,MMIM,
Ixtepec,,Mexico,IZT,MMIT,
Nicaro,Nicaro,Cuba,ICR,MUNC,
Inagua,Matthew Town,Bahamas,IGA,MYIG,
Cicia,Cicia,Fiji,ICI,NFCI,
Niue International,Alofi,Niue,IUE,NIUE,
Ipota,Ipota,Vanuatu,IPA,NVVI,
Île des Pins,Île des Pins,New Caledonia,ILP,NWWE,
Edmond Cané,Île Ouen,New Caledonia,IOU,NWWO,
Airport,City,Country,IATA,ICAO,FAA
Invercargill,Invercargill,New Zealand,IVC,NZNV,
Esfahan Shahid Beheshti International,Isfahan,Iran,IFN,OIFM,
Imam Khomeini International,Tehran,Iran,IKA,OIIE,
Benazir Bhutto International,Islamabad,Pakistan,ISB,OPRN,
Qishn,Qishn,Yemen,IHN,OYQN,
Circle City /New/,Circle,United States,IRC,PACR,
Igiugig,Igiugig,United States,IGG,PAIG,
Bob Baker Memorial,Kiana,United States,IAN,PAIK,
Iliamna,Iliamna,United States,ILI,PAIL,
Nikolski Air Station,Nikolski,United States,IKO,PAKO,
Ihu,Ihu,Papua New Guinea,IHU,,
Nissan Island,Nissan Island,Papua New Guinea,IIS,,
Hilo International,Hilo,United States,ITO,PHTO,
Iwo Jima,,Japan,IWO,RJAW,
Iki,Iki,Japan,IKI,RJDB,
Airport,City,Country,IATA,ICAO,FAA
Izumo,Izumo,Japan,IZO,RJOC,
Osaka International,Osaka,Japan,ITM,RJOO,
Iwami,Masuda,Japan,IWJ,RJOW,
Incheon International,Seoul,South Korea,ICN,RKSI,
Ishigaki,Ishigaki,Japan,ISG,ROIG,
Ie Jima,Ie,Japan,IEJ,RORE,
Iligan,,Philippines,IGN,RPMI,
Ipil,Ipil,Philippines,IPE,RPMV,
Iloilo International,Iloilo City,Philippines,ILO,RPVI,
Capitan V A Almonacid,La Rioja,Argentina,IRJ,SANL,
Cataratas Del Iguazú International,Puerto Iguazu,Argentina,IGR,SARI,
Cabo F.A.A. H. R. Bordón,Ingeniero Jacobacci,Argentina,IGB,SAVJ,
Lago Argentino,El Calafate,Argentina,ING,SAWA,
Cataratas International,Foz Do Iguaçu,Brazil,IGU,SBFI,
Itacoatiara,Itacoatiara,Brazil,ITA,SBIC,
Airport,City,Country,IATA,ICAO,FAA
Itaituba,Itaituba,Brazil,ITB,SBIH,
Bahia - Jorge Amado,Ilhéus,Brazil,IOS,SBIL,
Usiminas,Ipatinga,Brazil,IPN,SBIP,
Prefeito Renato Moreira,Imperatriz,Brazil,IMP,SBIZ,
Diego Aracena,Iquique,Chile,IQQ,SCDA,
Mataveri,Isla De Pascua,Chile,IPC,SCIP,
Perales,Ibagué,Colombia,IBE,SKIB,
Chigorodó,Chigorodó,Colombia,IGO,SKIG,
San Luis,Ipiales,Colombia,IPI,SKIP,
Nieuw Nickerie,Nieuw Nickerie,Suriname,ICK,SMNI,
Itabuna,Itabuna,Brazil,ITN,SNHA,
Irecê,Irecê,Brazil,IRE,SNIC,
Ipiaú,Ipiaú,Brazil,IPU,SNIU,
Agropecuária Castanhais,Cumaru Do Norte,Brazil,ITI,SNYH,
Iberia,Iberia,Perú,IBP,SPBR,
Airport,City,Country,IATA,ICAO,FAA
Ilo,Ilo,Perú,ILQ,SPLO,
Coronel FAP Francisco Secada Vignetta International,Iquitos,Perú,IQT,SPQT,
Ijuí,Ijuí,Brazil,IJU,SSIJ,
Itaqui,Itaqui,Brazil,ITQ,SSIQ,
Icabarú,,Venezuela,ICA,SVIC,
Ipiranga,Santo Antônio Do Içá,Brazil,IPG,SWII,
Santa Izabel do Morro,Cristalândia,Brazil,IDO,SWIY,
Imbaimadai,Imbaimadai,Guyana,IMB,SYIB,
Tiksi,Tiksi,Russia,IKS,UEST,
Irkutsk,Irkutsk,Russia,IKT,UIII,
Kiev Zhuliany International,Kiev,Ukraine,IEV,UKKK,
Ivano-Frankivsk International,Ivano-Frankivsk,Ukraine,IFO,UKLI,
Igarka,Igarka,Russia,IAA,UOII,
Izhevsk,Izhevsk,Russia,IJK,USII,
Ivanovo South,Ivanovo,Russia,IWA,UUBI,
Airport,City,Country,IATA,ICAO,FAA
Tunoshna,,Russia,IAR,UUDL,
Inta,Inta,Russia,INA,UUYI,
Aurangabad,Aurangabad,India,IXU,VAAU,
Belgaum,Belgaum,India,IXG,VABM,
Devi Ahilyabai Holkar,Indore,India,IDR,VAID,
Kandla,Kandla,India,IXY,VAKE,
Keshod,,India,IXK,VAKS,
Gandhinagar,Nashik,India,ISK,VANR,
Along,,India,IXV,VEAN,
Agartala,Agartala,India,IXA,VEAT,
Bagdogra,Siliguri,India,IXB,VEBD,
Imphal,Imphal,India,IMF,VEIM,
Jamshedpur,,India,IXW,VEJS,
Kamalpur,,India,IXQ,VEKM,
Kailashahar,,India,IXH,VEKR,
Airport,City,Country,IATA,ICAO,FAA
Silchar,Silchar,India,IXS,VEKU,
Khowai,Khowai,India,IXN,VEKW,
North Lakhimpur,Lilabari,India,IXI,VELR,
Pasighat,Pasighat,India,IXT,VEPG,
Birsa Munda,Ranchi,India,IXR,VERC,
Ishurdi,Ishurdi,Bangladesh,IRD,VGIS,
Allahabad,Allahabad,India,IXD,VIAL,
Chandigarh,Chandigarh,India,IXC,VICG,
Jammu,Jammu,India,IXJ,VIJU,
Leh Kushok Bakula Rimpochee,Leh,India,IXL,VILH,
Pathankot Air Force Station,,India,IXP,VIPK,
Simikot,Simikot,Nepal,IMK,VNST,
Madurai,Madurai,India,IXM,VOMD,
Mangalore International,Mangalore,India,IXE,VOML,
Vir Savarkar International,Port Blair,India,IXZ,VOPB,
Airport,City,Country,IATA,ICAO,FAA
Illaga,Illaga-Papua Island,Indonesia,ILA,WABL,
Inanwatan,Inanwatan Airport-Papua Island,Indonesia,INX,WASI,
Sultan Azlan Shah,Ipoh,Malaysia,IPH,WMKI,
Mount Isa,Mount Isa,Australia,ISA,YBMA,
Indulkana,,Australia,IDK,YIDK,
Innisfail,,Australia,IFL,YIFL,
Iffley,,Australia,IFF,YIFY,
Ingham,,Australia,IGH,YIGM,
Inkerman,,Australia,IKP,YIKM,
Injune,,Australia,INJ,YINJ,
Innamincka,,Australia,INM,YINN,
Inverway,Inverway,Australia,IVW,YINW,
Isisford,,Australia,ISI,YISF,
Inverell,Inverell,Australia,IVR,YIVL,
Lockhart River,,Australia,IRG,YLHR,
Airport,City,Country,IATA,ICAO,FAA
Inyati,Inyati,South Africa,INY,,
Yinchuan,Yinchuan,China,INC,ZLIC,
Qingyang,Qingyang,China,IQN,ZLQY,
Qiemo,Qiemo,China,IQM,ZWCM,
Icy Bay,Icy Bay,United States,ICY,,19AK
St. Mary's,St. Mary's,United Kingdom,ISC,EGHE,
Illesheim Air Base,Storck Barracks,Germany,ILH,ETIK,
Bahregan,Bahregan,Iran,IAQ,,
Chinde,Chinde,Mozambique,INE,,
Chivolo,Chivolo,Colombia,IVO,,
West Houston,"Houston, TX",United States,IWS,,
Iamalele,Iamalele,Papua New Guinea,IMA,,
Iaura,Iaura,Papua New Guinea,IAU,,
Ibo,Ibo,Mozambique,IBO,,
Iboki,Iboki,Papua New Guinea,IBI,,
Airport,City,Country,IATA,ICAO,FAA
Tchongorove,Iguela,Gabon,IGE,,
Ileg,Ileg,Papua New Guinea,ILX,,
Ilha Solteira,Ilha Solteira,Brazil,ILB,,
Imane,Imane,Papua New Guinea,IMN,,
Immokalee Regional,Immokalee,United States,IMM,,
Imonda,Imonda,Papua New Guinea,IMD,,
Imperial Municipal,Imperial,United States,IML,,
Indagen,Indagen,Papua New Guinea,IDN,,
Independence Municipal,Independence,United States,IDP,,
Creech Air Force Base,Indian Springs,United States,INS,,
Indiana County/Jimmy Stewart Fld/,Indiana,United States,IDI,,
Ine Island,Ine Island,Marshall Islands,IMI,,
Inhaminga,Inhaminga,Mozambique,IMG,,
Inus,Inus,Papua New Guinea,IUS,,
Iokea,Iokea,Papua New Guinea,IOK,,
Airport,City,Country,IATA,ICAO,FAA
Ioma,Ioma,Papua New Guinea,IOP,,
Iowa City Municipal,Iowa City,United States,IOW,,
Iowa Falls Municipal,Iowa Falls,United States,IFA,,
Ipswich (Closed),Ipswich,United Kingdom,IPW,,
Iraan Municipal,Iraan,United States,IRB,,
Iriona,Iriona,Honduras,IRN,,
Gogebic Iron County,Ironwood,United States,IWD,,
Ischia,Ischia,Italy,ISH,,
Iscuande,Iscuande,Colombia,ISD,,
Itaperuna,Itaperuna,Brazil,ITP,,
Itubera,Itubera,Brazil,ITE,,
Hidroeletrica,Itumbiara,Brazil,ITR,,
Ivishak,Ivishak,United States,IVH,,
Greater Kankakee,Kankakee,United States,IKK,,
Kinston Regional,"Kinston, NC",United States,ISO,,
Airport,City,Country,IATA,ICAO,FAA
Kissimmee Gateway,Kissimmee,United States,ISM,,
Niihama,Niihama,Japan,IHA,,
Nimroz,Nimroz,Afghanistan,IMZ,,
Nishinoomote,Nishinoomote,Japan,IIN,,
Riesa-Göhlis,Riesa,Germany,IES,,
Kincheloe AFB,Sault Ste Marie,United States,INR,,
Sicogon Airstrip,Sicogon Island,Philippines,ICO,,
Kirsch Municipal,Sturgis,United States,IRS,,
Summit Lake,Summit Lake,Canada,IUM,,
Wilkes County,North Wilkesboro,United States,IKB,,
Willmar Municipal -John L Rice Field,Willmar,United States,ILL,,
Wilmington Airpark,Wilmington,United States,ILN,,
Winkler County,Wink,United States,INK,,
Winslow Lindbergh Regional,Winslow,United States,INW,,
Wiscasset,Wiscasset,United States,ISS,,
Airport,City,Country,IATA,ICAO,FAA
Alexander Field,Wisconsin Rapids,United States,ISW,,
Ingolstadt Manching,Manching,Germany,IGS,ETSI,
Inhaca,Inhaca,Mozambique,IHC,FQIA,
Indigo Bay Lodge,Bazaruto Island,Mozambique,IBL,,
Idaho County,Grangeville,United States,IDH,KGIC,
Cascade,Cascade,United States,ICS,,KU70
Lleida-Alguaire,Lleida,Spain,ILD,LEDA,
Île d'Yeu,Île d'Yeu,France,IDY,LFEY,
Ilam,Ilam,Iran,IIL,OICI,
Hesa,Hesa,Iran,IFH,OIFE,
Iran Shahr,Iranshahr,Iran,IHR,OIZI,
Al Asad Air Base,H_t,Iraq,IQA,ORAA,
Sulaymaniyah International,Sulaymaniyah,Iraq,ISU,ORSU,
Hyakuri,Omitama,Japan,IBR,RJAH,
Siargao,Del Carmen,Philippines,IAO,RPNS,
Airport,City,Country,IATA,ICAO,FAA
Zona da Mata Regional,Juiz de Fora,Brazil,IZA,SBZM,
General Villamil,Isabela,Ecuador,IBB,SEII,
La Tortuga Punta Delgada,Isla La Tortuga,Venezuela,isl,SVDA,
Tapuruquara,Santa Isabel Do Rio Negro,Brazil,IRZ,SWTP,
I_dır,I_dır,Turkey,IGD,LTCT,
Magas,Magas,Russia,IGT,URMS,
Igrim,,Russia,IRM,USHI,
Ialibu,Ialibu,Papua New Guinea,IAL,AYIU,
Jamba,Jamba,Angola,JMB,,
Bezmer Air Base,Yambol,Bulgaria,JAM,,
Aasiaat,Aasiaat,Greenland,JEG,BGAA,
Arsuk,,Greenland,JRK,BGAR,
Qasigiannguit,Qasigiannguit,Greenland,JCH,BGCH,
Paamiut,Paamiut,Greenland,JFR,BGFH,
Qeqertarsuaq,Qeqertarsuaq Airport,Greenland,JGO,BGGN,
Qaqortoq,Qaqortoq,Greenland,JJU,BGJH,
Ilulissat,Ilulissat,Greenland,JAV,BGJN,
Maniitsoq,Maniitsoq,Greenland,JSU,BGMQ,
Nanortalik,Nanortalik,Greenland,JNN,BGNN,
Narsaq,Narsaq,Greenland,JNS,BGNS,
Sisimiut,Sisimiut,Greenland,JHS,BGSS,
Upernavik,Upernavik,Greenland,JUV,BGUK,
Airport,City,Country,IATA,ICAO,FAA
Qaarsut,Uummannaq,Greenland,JQA,BGUQ,
Yakubu Gowon,Jos,Nigeria,JOS,DNJO,
Juist,Juist,Germany,JUI,EDWJ,
Joensuu,Joensuu / Liperi,Finland,JOE,EFJO,
Jyvaskyla,Jyväskylän Maalaiskunta,Finland,JYV,EFJY,
Jersey,Saint Helier,Jersey,JER,EGJJ,
Jönköping,Jönköping,Sweden,JKG,ESGJ,
OR Tambo International,Johannesburg,South Africa,JNB,FAOR,
Port St Johns,Port St Johns,South Africa,JOH,FAPJ,
Jwaneng,,Botswana,JWA,FBJW,
Ankavandra,Ankavandra,Madagascar,JVA,FMMK,
Croisette,Cannes,France,JCA,,
Ceuta,Ceuta,Spain,JCU,GECE,
Groennedal,Groennedal,Greenland,JGR,,GL-J
Spetsai,Spetsai,Greece,JSS,,
Airport,City,Country,IATA,ICAO,FAA
Jimma,Jimma,Ethiopia,JIM,HAJM,
Djibouti-Ambouli,Djibouti City,Djibouti,JIB,HDAM,
Juba,Juba,South Sudan,JUB,HSSJ,
Kilimanjaro International,Arusha,Tanzania,JRO,HTKJ,
Njombe,Njombe,Tanzania,JOM,HTNJ,
Jinja,Jinja,Uganda,JIN,HUJI,
Jagdalpur,Jagdalpur,India,JGB,,
Commodore Center,Sausalito,United States,JMC,,JMC
Josephstaal,,Papua New Guinea,JOP,,
West 30th St.,New York,United States,JRA,,JRA
Jackson Hole,Jackson,United States,JAC,KJAC,
Jackson-Medgar Wiley Evers International,Jackson,United States,JAN,KJAN,
Jacksonville International,Jacksonville,United States,JAX,KJAX,
Jonesboro Municipal,Jonesboro,United States,JBR,KJBR,
John F Kennedy International,New York,United States,JFK,KJFK,
Airport,City,Country,IATA,ICAO,FAA
Joplin Regional,Joplin,United States,JLN,KJLN,
Jamestown Regional,Jamestown,United States,JMS,KJMS,
John Murtha Johnstown Cambria County,Johnstown,United States,JST,KJST,
Paris Issy-les-Moulineaux,Issy-les-Moulineaux,France,JDP,LFPI,
Chios Island National,Chios Island,Greece,JKH,LGHI,
Ikaria,Ikaria Island,Greece,JIK,LGIK,
Mikonos,Mykonos Island,Greece,JMK,LGMK,
Naxos,Naxos Island,Greece,JNX,LGNX,
Astypalaia,Astypalaia Island,Greece,JTY,LGPL,
Skiathos Island National,Skiathos,Greece,JSI,LGSK,
Syros,Syros Island,Greece,JSY,LGSO,
Santorini,Santorini Island,Greece,JTR,LGSR,
Sitia,Crete Island,Greece,JSH,LGST,
Jabot,Ailinglapalap Atoll,Marshall Islands,JAT,,
Jeh,Ailinglapalap Atoll,Marshall Islands,JEJ,,
Airport,City,Country,IATA,ICAO,FAA
Jutigalpa airport,Jutigalpa,Honduras,JUT,MHJU,
El Lencero,Xalapa,Mexico,JAL,MMJA,
Jaqué,Jaqué,Panama,JQE,MPJE,
Jacmel,Jacmel,Haiti,JAK,MTJA,
Jérémie,Jeremie,Haiti,JEE,MTJE,
Jalalabad,,Afghanistan,JAA,OAJL,
King Abdulaziz International,Jeddah,Saudi Arabia,JED,OEJN,
Jerusalem,Jerusalem,Palestinian Territory,JRS,OJJR,
Shahbaz Air Base,Jacobabad,Pakistan,JAG,OPJA,
Jiwani,Jiwani,Pakistan,JIW,OPJI,
Juneau International,Juneau,United States,JNU,PAJN,
Jacquinot Bay,Jacquinot Bay,Papua New Guinea,JAQ,,
Kapalua,Lahaina,United States,JHM,PHJH,
Johnston Atoll,Johnston Atoll,United States Minor Outlying Islands,JON,PJON,
Jolo,,Philippines,JOL,RPMJ,
Airport,City,Country,IATA,ICAO,FAA
Junin,Junin,Argentina,JNI,SAAJ,
Gobernador Horacio Guzman International,San Salvador de Jujuy,Argentina,JUJ,SASJ,
Jose De San Martin,Chubut,Argentina,JSM,SAWS,
Jacareacanga,Jacareacanga,Brazil,JCR,SBEK,
Francisco de Assis,Juiz De Fora,Brazil,JDF,SBJF,
Presidente Castro Pinto International,João Pessoa,Brazil,JPA,SBJP,
Orlando Bezerra de Menezes,Juazeiro Do Norte,Brazil,JDO,SBJU,
Lauro Carneiro de Loyola,Joinville,Brazil,JOI,SBJV,
Jales,Jales,Brazil,JLS,SDJL,
Jipijapa,Jipijapa,Ecuador,JIP,SEJI,
Jacobina,Jacobina,Brazil,JCM,SNJB,
Jequié,Jequié,Brazil,JEQ,SNJK,
Januária,Januária,Brazil,JNA,SNJN,
Juanjui,Juanjuí,Perú,JJI,SPJI,
Francisco Carle,Jauja,Perú,JAU,SPJJ,
Airport,City,Country,IATA,ICAO,FAA
Inca Manco Capac International,Juliaca,Perú,JUL,SPJL,
Santa Terezinha,Joaçaba,Brazil,JCB,SSJA,
Ji-Paraná,Ji-Paraná,Brazil,JPR,SWJI,
Juína,Juína,Brazil,JIA,SWJN,
Juruena,Juruena,Brazil,JRN,SWJU,
Yoshkar-Ola,Yoshkar-Ola,Russia,JOK,UWKJ,
Jabalpur,,India,JLR,VAJB,
Jamnagar,Jamnagar,India,JGA,VAJM,
Kankesanturai,Jaffna,Sri Lanka,JAF,VCCJ,
